Hall.1,0,8.57
Hall.2,0,8.57
Hall.3,0,8.57
C.1,0,8.57
C.2,0,8.57
Office2,0,8.57
Office5,0,8.57
Office6,0,8.57
Office7,0,8.57
Office8,0,8.57
C.12,0,8.57
C.14,0,8.57
Hall.1,0,8.58
Hall.2,0,8.58
Hall.3,0,8.58
C.1,0,8.58
C.2,0,8.58
C.3,0,8.58
Office2,0,8.58
Office5,0,8.58
Office6,0,8.58
Office7,0,8.58
Office8,0,8.58
C.13,0,8.58
C.14,0,8.58
Hall.1,0,8.59
Hall.2,0,8.59
Hall.3,0,8.59
C.1,0,8.59
C.2,0,8.59
C.3,0,8.59
Office2,0,8.59
Office5,0,8.59
Office6,0,8.59
Office7,0,8.59
Office8,0,8.59
C.13,0,8.59
C.15,0,8.59
Hall.1,0,9.0
Hall.2,0,9.0
Hall.3,0,9.0
C.1,0,9.0
C.2,0,9.0
C.3,0,9.0
C.4,0,9.0
Office2,0,9.0
Office5,0,9.0
Office6,0,9.0
Office7,0,9.0
Office8,0,9.0
Office12,0,9.0
C.15,0,9.0
Hall.1,0,9.01
Hall.2,0,9.01
Hall.3,0,9.01
C.1,0,9.01
C.2,0,9.01
Office1,0,9.01
C.4,0,9.01
Office2,0,9.01
Office5,0,9.01
Office6,0,9.01
Office7,0,9.01
Office8,0,9.01
Office12,0,9.01
Office14,0,9.01
Hall.1,0,9.02
Hall.2,0,9.02
Hall.3,0,9.02
C.1,0,9.02
C.2,0,9.02
C.3,0,9.02
Office1,0,9.02
C.4,0,9.02
Office2,0,9.02
C.5,0,9.02
Office5,0,9.02
Office6,0,9.02
Office7,0,9.02
Office8,0,9.02
Office12,0,9.02
Office14,0,9.02
Hall.1,0,9.03
Hall.2,0,9.03
Hall.3,0,9.03
C.1,0,9.03
C.2,0,9.03
C.3,0,9.03
CI.11,0,9.03
Office1,0,9.03
Office2,0,9.03
C.5,0,9.03
Office5,0,9.03
Office6,0,9.03
Office7,0,9.03
Office8,0,9.03
Office12,0,9.03
Office14,0,9.03
Hall.1,0,9.04
Hall.2,0,9.04
Hall.3,0,9.04
C.1,0,9.04
C.2,0,9.04
C.3,0,9.04
CI.11,0,9.04
Office1,0,9.04
C.4,0,9.04
Office2,0,9.04
C.5,0,9.04
C.6,0,9.04
Office5,0,9.04
Office6,0,9.04
Office7,0,9.04
Office8,0,9.04
Office12,0,9.04
Office14,0,9.04
Hall.2,0,9.05
Hall.3,0,9.05
C.1,0,9.05
C.2,0,9.05
C.3,0,9.05
Office1,0,9.05
CI.12,0,9.05
C.4,0,9.05
Office2,0,9.05
C.6,0,9.05
Office5,0,9.05
Office6,0,9.05
Office7,0,9.05
Office8,0,9.05
Office12,0,9.05
Office14,0,9.05
Hall.2,0,9.06
Hall.3,0,9.06
C.1,0,9.06
C.2,0,9.06
C.3,0,9.06
Office1,0,9.06
CI.12,0,9.06
C.4,0,9.06
Office2,0,9.06
Office3,0,9.06
C.6,0,9.06
C.7,0,9.06
Office5,0,9.06
Office6,0,9.06
Office7,0,9.06
Office8,0,9.06
Office12,0,9.06
Office14,0,9.06
Hall.1,0,9.07
Hall.3,0,9.07
C.1,0,9.07
C.2,0,9.07
C.3,0,9.07
Office1,0,9.07
CI.2,0,9.07
C.4,0,9.07
Office2,0,9.07
C.5,0,9.07
Office3,0,9.07
C.7,0,9.07
Office5,0,9.07
Office6,0,9.07
Office7,0,9.07
Office8,0,9.07
Office12,0,9.07
Office14,0,9.07
Hall.1,0,9.08
Hall.3,0,9.08
C.1,0,9.08
C.2,0,9.08
C.3,0,9.08
Office1,0,9.08
CI.2,0,9.08
C.4,0,9.08
Office2,0,9.08
C.5,0,9.08
Office3,0,9.08
C.7,0,9.08
Office5,0,9.08
C.8,0,9.08
Office6,0,9.08
Office7,0,9.08
Office8,0,9.08
Office12,0,9.08
Office14,0,9.08
Hall.1,0,9.09
Hall.2,0,9.09
C.1,0,9.09
C.2,0,9.09
C.3,0,9.09
Office1,0,9.09
C.4,0,9.09
Office2,0,9.09
CI.3,0,9.09
C.5,0,9.09
Office3,0,9.09
C.6,0,9.09
Office4,0,9.09
Office5,0,9.09
C.8,0,9.09
Office6,0,9.09
Office7,0,9.09
Office8,0,9.09
Office12,0,9.09
Office14,0,9.09
Hall.1,0,9.1
Hall.2,0,9.1
C.1,0,9.1
C.2,0,9.1
C.3,0,9.1
Office1,0,9.1
C.4,0,9.1
Office2,0,9.1
CI.3,0,9.1
C.5,0,9.1
Office3,0,9.1
C.6,0,9.1
Office4,0,9.1
Office5,0,9.1
C.8,0,9.1
Office6,0,9.1
C.9,0,9.1
Office7,0,9.1
Office8,0,9.1
Office12,0,9.1
Office14,0,9.1
Hall.2,0,9.11
Hall.3,0,9.11
C.2,0,9.11
C.3,0,9.11
CI.11,0,9.11
Office1,0,9.11
C.4,0,9.11
Office2,0,9.11
C.5,0,9.11
Office3,0,9.11
C.6,0,9.11
Office4,0,9.11
C.7,0,9.11
Office5,0,9.11
CI.42,0,9.11
Office6,0,9.11
C.9,0,9.11
Office7,0,9.11
Office8,0,9.11
Office12,0,9.11
Office14,0,9.11
Hall.1,0,9.12
Hall.2,0,9.12
Hall.3,0,9.12
C.2,0,9.12
C.3,0,9.12
CI.11,0,9.12
Office1,0,9.12
C.4,0,9.12
Office2,0,9.12
C.5,0,9.12
Office3,0,9.12
C.6,0,9.12
Office4,0,9.12
C.7,0,9.12
Office5,0,9.12
CI.42,0,9.12
Office6,0,9.12
C.9,0,9.12
Office7,0,9.12
C.10,0,9.12
Office8,0,9.12
Office12,0,9.12
Office14,0,9.12
Hall.1,0,9.13
Hall.3,0,9.13
C.1,0,9.13
C.3,0,9.13
Office1,0,9.13
CI.12,0,9.13
C.4,0,9.13
Office2,0,9.13
C.5,0,9.13
Office3,0,9.13
C.6,0,9.13
CI.41,0,9.13
Office4,0,9.13
C.7,0,9.13
Office5,0,9.13
Lab4,0,9.13
C.8,0,9.13
Office6,0,9.13
Office7,0,9.13
C.10,0,9.13
Office8,0,9.13
Office12,0,9.13
Office14,0,9.13
Hall.2,0,9.14
Hall.3,0,9.14
C.1,0,9.14
C.3,0,9.14
Office1,0,9.14
CI.12,0,9.14
C.4,0,9.14
Office2,0,9.14
C.5,0,9.14
Office3,0,9.14
C.6,0,9.14
CI.41,0,9.14
Office4,0,9.14
C.7,0,9.14
Office5,0,9.14
Lab4,0,9.14
C.8,0,9.14
Office6,0,9.14
Office7,0,9.14
C.10,0,9.14
Office8,0,9.14
C.11,0,9.14
Office12,0,9.14
Office14,0,9.14
Hall.2,0,9.15
C.1,0,9.15
C.2,0,9.15
Office1,0,9.15
CI.2,0,9.15
C.4,0,9.15
Office2,0,9.15
C.5,0,9.15
Office3,0,9.15
C.6,0,9.15
Office4,0,9.15
C.7,0,9.15
Office5,0,9.15
CI.42,0,9.15
Lab4,0,9.15
C.8,0,9.15
Office6,0,9.15
Office7,0,9.15
Office8,0,9.15
C.11,0,9.15
Office12,0,9.15
Office14,0,9.15
Hall.3,0,9.16
C.1,0,9.16
C.2,0,9.16
Office1,0,9.16
CI.2,0,9.16
C.4,0,9.16
Office2,0,9.16
C.5,0,9.16
Office3,0,9.16
C.6,0,9.16
Office4,0,9.16
C.7,0,9.16
Office5,0,9.16
CI.42,0,9.16
Lab4,0,9.16
C.8,0,9.16
Office6,0,9.16
C.9,0,9.16
Office7,0,9.16
Office8,0,9.16
C.11,0,9.16
Office10,0,9.16
Office12,0,9.16
Office14,0,9.16
Hall.3,0,9.17
C.2,0,9.17
C.3,0,9.17
Office1,0,9.17
Office2,0,9.17
Lab2,0,9.17
C.5,0,9.17
Office3,0,9.17
C.6,0,9.17
Office4,0,9.17
C.7,0,9.17
Office5,0,9.17
CI.5,0,9.17
Lab4,0,9.17
C.8,0,9.17
Office6,0,9.17
C.9,0,9.17
Office7,0,9.17
Office8,0,9.17
C.12,0,9.17
Office10,0,9.17
Office12,0,9.17
Office14,0,9.17
C.1,0,9.18
C.2,0,9.18
C.3,0,9.18
CI.11,0,9.18
Office1,0,9.18
Office2,0,9.18
Lab2,0,9.18
C.5,0,9.18
Office3,0,9.18
C.6,0,9.18
Office4,0,9.18
C.7,0,9.18
Office5,0,9.18
CI.5,0,9.18
Lab4,0,9.18
C.8,0,9.18
Office6,0,9.18
C.9,0,9.18
Office7,0,9.18
C.10,0,9.18
Office8,0,9.18
C.12,0,9.18
Office10,0,9.18
Office12,0,9.18
Office14,0,9.18
C.1,0,9.19
CI.11,0,9.19
Office1,0,9.19
C.4,0,9.19
Office2,0,9.19
Lab2,0,9.19
Office3,0,9.19
C.6,0,9.19
Office4,0,9.19
C.7,0,9.19
Office5,0,9.19
Lab4,0,9.19
Lab7,0,9.19
C.8,0,9.19
Office6,0,9.19
C.9,0,9.19
Office7,0,9.19
C.10,0,9.19
Office8,0,9.19
Office10,0,9.19
C.13,0,9.19
Office12,0,9.19
Office14,0,9.19
Hall.1,0,9.2
C.2,0,9.2
CI.11,0,9.2
Office1,0,9.2
CI.12,0,9.2
C.4,0,9.2
Office2,0,9.2
Lab2,0,9.2
Office3,0,9.2
C.6,0,9.2
Office4,0,9.2
C.7,0,9.2
Office5,0,9.2
Lab4,0,9.2
Lab7,0,9.2
C.8,0,9.2
Office6,0,9.2
C.9,0,9.2
Office7,0,9.2
C.10,0,9.2
Office8,0,9.2
C.11,0,9.2
Office10,0,9.2
C.13,0,9.2
Office12,0,9.2
Office14,0,9.2
Hall.1,0,9.21
C.2,0,9.21
Office1,0,9.21
CI.12,0,9.21
Office2,0,9.21
Lab2,0,9.21
C.5,0,9.21
Office3,0,9.21
Office4,0,9.21
C.7,0,9.21
Office5,0,9.21
Lab4,0,9.21
Lab7,0,9.21
C.8,0,9.21
Office6,0,9.21
C.9,0,9.21
Office7,0,9.21
C.10,0,9.21
Office8,0,9.21
C.11,0,9.21
Office10,0,9.21
C.14,0,9.21
Office12,0,9.21
Office14,0,9.21
Hall.2,0,9.22
C.3,0,9.22
CI.11,0,9.22
Office1,0,9.22
CI.12,0,9.22
Lab1,0,9.22
Office2,0,9.22
Lab2,0,9.22
C.5,0,9.22
Office3,0,9.22
Office4,0,9.22
C.7,0,9.22
Office5,0,9.22
Lab4,0,9.22
Lab7,0,9.22
C.8,0,9.22
Office6,0,9.22
C.9,0,9.22
Office7,0,9.22
C.10,0,9.22
Office8,0,9.22
C.11,0,9.22
C.12,0,9.22
Office10,0,9.22
C.14,0,9.22
Office12,0,9.22
Office14,0,9.22
Hall.1,0,9.23
Hall.2,0,9.23
C.3,0,9.23
CI.11,0,9.23
Office1,0,9.23
CI.2,0,9.23
Lab1,0,9.23
Office2,0,9.23
Lab2,0,9.23
Office3,0,9.23
C.6,0,9.23
Office4,0,9.23
Office5,0,9.23
Lab4,0,9.23
Lab7,0,9.23
C.8,0,9.23
Office6,0,9.23
C.9,0,9.23
Office7,0,9.23
C.10,0,9.23
Office8,0,9.23
C.11,0,9.23
C.12,0,9.23
Office10,0,9.23
Office12,0,9.23
C.15,0,9.23
Office14,0,9.23
Hall.1,0,9.24
Hall.3,0,9.24
Office1,0,9.24
CI.12,0,9.24
CI.2,0,9.24
Lab1,0,9.24
C.4,0,9.24
Office2,0,9.24
Lab2,0,9.24
Office3,0,9.24
C.6,0,9.24
Office4,0,9.24
Office5,0,9.24
Lab4,0,9.24
Lab7,0,9.24
C.8,0,9.24
Office6,0,9.24
C.9,0,9.24
Office7,0,9.24
C.10,0,9.24
Office8,0,9.24
C.11,0,9.24
C.12,0,9.24
Office10,0,9.24
C.13,0,9.24
Office11,0,9.24
Office12,0,9.24
C.15,0,9.24
Office14,0,9.24
Hall.1,0,9.25
Hall.2,0,9.25
Hall.3,0,9.25
Office1,0,9.25
CI.12,0,9.25
Lab1,0,9.25
C.4,0,9.25
Office2,0,9.25
CI.3,0,9.25
Lab2,0,9.25
Office3,0,9.25
Office4,0,9.25
C.7,0,9.25
Office5,0,9.25
Lab4,0,9.25
Lab7,0,9.25
Office6,0,9.25
C.9,0,9.25
Office7,0,9.25
C.10,0,9.25
Office8,0,9.25
C.11,0,9.25
C.12,0,9.25
Office10,0,9.25
C.13,0,9.25
Office11,0,9.25
Office12,0,9.25
Office14,0,9.25
Hall.1,0,9.26
Hall.2,0,9.26
C.1,0,9.26
Office1,0,9.26
Lab1,0,9.26
Office2,0,9.26
CI.3,0,9.26
Lab2,0,9.26
C.5,0,9.26
Office3,0,9.26
Office4,0,9.26
C.7,0,9.26
Office5,0,9.26
Lab4,0,9.26
Lab7,0,9.26
Office6,0,9.26
C.9,0,9.26
Office7,0,9.26
C.10,0,9.26
Office8,0,9.26
C.11,0,9.26
C.12,0,9.26
Office10,0,9.26
C.13,0,9.26
Office11,0,9.26
C.14,0,9.26
Office12,0,9.26
Office14,0,9.26
Hall.1,0,9.27
Hall.2,0,9.27
Hall.3,0,9.27
C.1,0,9.27
Office1,0,9.27
Lab1,0,9.27
Office2,0,9.27
Lab2,0,9.27
C.5,0,9.27
Office3,0,9.27
Office4,0,9.27
Office5,0,9.27
CI.42,0,9.27
Lab4,0,9.27
Lab7,0,9.27
C.8,0,9.27
Office6,0,9.27
Office7,0,9.27
C.10,0,9.27
Office8,0,9.27
C.11,0,9.27
Office9,0,9.27
C.12,0,9.27
Office10,0,9.27
C.13,0,9.27
Office11,0,9.27
C.14,0,9.27
Office12,0,9.27
Office14,0,9.27
Hall.1,0,9.28
Hall.2,0,9.28
Hall.3,0,9.28
C.2,0,9.28
Office1,0,9.28
Lab1,0,9.28
Office2,0,9.28
Lab2,0,9.28
Office3,0,9.28
C.6,0,9.28
Office4,0,9.28
Office5,0,9.28
CI.42,0,9.28
Lab4,0,9.28
Lab7,0,9.28
C.8,0,9.28
Office6,0,9.28
Office7,0,9.28
C.10,0,9.28
Office8,0,9.28
Office9,0,9.28
Office10,0,9.28
C.13,0,9.28
Office11,0,9.28
C.14,0,9.28
Office12,0,9.28
Lab16,0,9.28
Office14,0,9.28
Hall.1,0,9.29
Hall.2,0,9.29
Hall.3,0,9.29
C.1,0,9.29
C.2,0,9.29
Office1,0,9.29
Lab1,0,9.29
Office2,0,9.29
Lab2,0,9.29
Office3,0,9.29
C.6,0,9.29
Office4,0,9.29
Office5,0,9.29
CI.5,0,9.29
Lab4,0,9.29
Lab7,0,9.29
Office6,0,9.29
C.9,0,9.29
Office7,0,9.29
Office8,0,9.29
C.11,0,9.29
Office9,0,9.29
Office10,0,9.29
C.13,0,9.29
Office11,0,9.29
C.14,0,9.29
Office12,0,9.29
C.15,0,9.29
Lab16,0,9.29
Office14,0,9.29
Hall.1,0,9.3
Hall.2,0,9.3
Hall.3,0,9.3
C.1,0,9.3
C.3,0,9.3
Office1,0,9.3
Lab1,0,9.3
Office2,0,9.3
Lab2,0,9.3
Office3,0,9.3
Office4,0,9.3
C.7,0,9.3
Office5,0,9.3
CI.5,0,9.3
Lab4,0,9.3
Lab7,0,9.3
Office6,0,9.3
C.9,0,9.3
Office7,0,9.3
Office8,0,9.3
C.11,0,9.3
Office9,0,9.3
Office10,0,9.3
Office11,0,9.3
C.14,0,9.3
Office12,0,9.3
C.15,0,9.3
Lab16,0,9.3
Lab17,0,9.3
Office14,0,9.3
Hall.1,0,9.31
Hall.2,0,9.31
Hall.3,0,9.31
C.1,0,9.31
C.2,0,9.31
C.3,0,9.31
Office1,0,9.31
Lab1,0,9.31
Office2,0,9.31
Lab2,0,9.31
Office3,0,9.31
Office4,0,9.31
C.7,0,9.31
Office5,0,9.31
Lab4,0,9.31
Lab5,0,9.31
Lab7,0,9.31
Office6,0,9.31
Office7,0,9.31
C.10,0,9.31
Office8,0,9.31
Office9,0,9.31
C.12,0,9.31
Office10,0,9.31
Office11,0,9.31
C.14,0,9.31
Office12,0,9.31
Lab16,0,9.31
Lab17,0,9.31
C.16,0,9.31
Office14,0,9.31
Hall.1,0,9.32
Hall.2,0,9.32
Hall.3,0,9.32
C.1,0,9.32
C.2,0,9.32
Office1,0,9.32
Lab1,0,9.32
C.4,0,9.32
Office2,0,9.32
Lab2,0,9.32
Office3,0,9.32
Office4,0,9.32
Office5,0,9.32
Lab4,0,9.32
Lab5,0,9.32
Lab7,0,9.32
C.8,0,9.32
Office6,0,9.32
Office7,0,9.32
C.10,0,9.32
Office8,0,9.32
Office9,0,9.32
C.12,0,9.32
Office10,0,9.32
Office11,0,9.32
Office12,0,9.32
Lab16,0,9.32
Lab18.1,0,9.32
Lab17,0,9.32
C.16,0,9.32
Office14,0,9.32
Hall.1,0,9.33
Hall.2,0,9.33
Hall.3,0,9.33
C.1,0,9.33
C.2,0,9.33
C.3,0,9.33
Office1,0,9.33
Lab1,0,9.33
C.4,0,9.33
Office2,0,9.33
Lab2,0,9.33
Office3,0,9.33
Office4,0,9.33
Office5,0,9.33
Lab4,0,9.33
Lab5,0,9.33
Lab7,0,9.33
C.8,0,9.33
Office6,0,9.33
Office7,0,9.33
Office8,0,9.33
C.11,0,9.33
Office9,0,9.33
Office10,0,9.33
C.13,0,9.33
Office11,0,9.33
Office12,0,9.33
Lab16,0,9.33
Lab18.1,0,9.33
Lab17,0,9.33
Office14,0,9.33
Lab19,0,9.33
Hall.1,0,9.34
Hall.2,0,9.34
Hall.3,0,9.34
C.1,0,9.34
C.2,0,9.34
C.3,0,9.34
Office1,0,9.34
Lab1,0,9.34
Office2,0,9.34
Lab2,0,9.34
C.5,0,9.34
Office3,0,9.34
Office4,0,9.34
Office5,0,9.34
Lab4,0,9.34
Lab5,0,9.34
Lab7,0,9.34
Office6,0,9.34
C.9,0,9.34
Office7,0,9.34
Office8,0,9.34
C.11,0,9.34
Office9,0,9.34
Office10,0,9.34
C.13,0,9.34
Office11,0,9.34
Office12,0,9.34
Lab18.1,0,9.34
Lab17,0,9.34
Lab18.2,0,9.34
Office14,0,9.34
Lab19,0,9.34
Hall.1,0,9.35
Hall.2,0,9.35
Hall.3,0,9.35
C.1,0,9.35
C.2,0,9.35
C.3,0,9.35
Office1,0,9.35
Lab1,0,9.35
C.4,0,9.35
Office2,0,9.35
Lab2,0,9.35
C.5,0,9.35
Office3,0,9.35
Office4,0,9.35
Office5,0,9.35
Lab4,0,9.35
Lab5,0,9.35
Lab7,0,9.35
Office6,0,9.35
C.9,0,9.35
Office7,0,9.35
Office8,0,9.35
Office9,0,9.35
C.12,0,9.35
Office10,0,9.35
Office11,0,9.35
C.14,0,9.35
Office12,0,9.35
Lab18.1,0,9.35
Lab17,0,9.35
Lab18.2,0,9.35
Office14,0,9.35
Lab20,0,9.35
Hall.2,0,9.36
Hall.3,0,9.36
C.1,0,9.36
C.2,0,9.36
C.3,0,9.36
Office1,0,9.36
Lab1,0,9.36
C.4,0,9.36
Office2,0,9.36
Lab2,0,9.36
Office3,0,9.36
C.6,0,9.36
Office4,0,9.36
Office5,0,9.36
Lab4,0,9.36
Lab5,0,9.36
Lab7,0,9.36
Office6,0,9.36
Office7,0,9.36
C.10,0,9.36
Office8,0,9.36
Office9,0,9.36
C.12,0,9.36
Office10,0,9.36
Office11,0,9.36
C.14,0,9.36
Office12,0,9.36
Lab18.1,0,9.36
Lab17,0,9.36
Lab18.2,0,9.36
Office14,0,9.36
Lab20,0,9.36
Hall.2,0,9.37
Hall.3,0,9.37
C.1,0,9.37
C.2,0,9.37
C.3,0,9.37
Office1,0,9.37
Lab1,0,9.37
C.4,0,9.37
Office2,0,9.37
Lab2,0,9.37
C.5,0,9.37
Office3,0,9.37
C.6,0,9.37
Office4,0,9.37
Office5,0,9.37
Lab4,0,9.37
Lab5,0,9.37
Lab7,0,9.37
Office6,0,9.37
Office7,0,9.37
C.10,0,9.37
Office8,0,9.37
Office9,0,9.37
Office10,0,9.37
C.13,0,9.37
Office11,0,9.37
Office12,0,9.37
Lab16,0,9.37
Lab18.1,0,9.37
Lab17,0,9.37
Lab18.2,0,9.37
Office14,0,9.37
Lab20,0,9.37
Hall.3,0,9.38
C.1,0,9.38
C.2,0,9.38
C.3,0,9.38
Office1,0,9.38
Lab1,0,9.38
C.4,0,9.38
Office2,0,9.38
Lab2,0,9.38
C.5,0,9.38
Office3,0,9.38
Office4,0,9.38
Office5,0,9.38
Lab4,0,9.38
Lab5,0,9.38
Lab7,0,9.38
Office6,0,9.38
Office7,0,9.38
Office8,0,9.38
C.11,0,9.38
Office9,0,9.38
Office10,0,9.38
C.13,0,9.38
Office11,0,9.38
Office12,0,9.38
Lab16,0,9.38
Lab18.1,0,9.38
Lab17,0,9.38
Lab18.2,0,9.38
Office14,0,9.38
Lab20,0,9.38
Hall.3,0,9.39
C.1,0,9.39
C.2,0,9.39
C.3,0,9.39
Office1,0,9.39
Lab1,0,9.39
C.4,0,9.39
Office2,0,9.39
Lab2,0,9.39
C.5,0,9.39
Office3,0,9.39
C.6,0,9.39
Office4,0,9.39
Office5,0,9.39
Lab4,0,9.39
Lab5,0,9.39
Lab7,0,9.39
Office6,0,9.39
Office7,0,9.39
Office8,0,9.39
C.11,0,9.39
Office9,0,9.39
Office10,0,9.39
Office11,0,9.39
C.14,0,9.39
Office12,0,9.39
Lab18.1,0,9.39
Lab17,0,9.39
Lab18.2,0,9.39
Office14,0,9.39
Lab20,0,9.39
C.1,0,9.4
C.2,0,9.4
C.3,0,9.4
Office1,0,9.4
Lab1,0,9.4
C.4,0,9.4
Office2,0,9.4
Lab2,0,9.4
C.5,0,9.4
Office3,0,9.4
C.6,0,9.4
Office4,0,9.4
Office5,0,9.4
Lab4,0,9.4
Lab5,0,9.4
Lab7,0,9.4
Office6,0,9.4
Office7,0,9.4
Office8,0,9.4
Office9,0,9.4
C.12,0,9.4
Office10,0,9.4
Office11,0,9.4
C.14,0,9.4
Office12,0,9.4
Lab18.1,0,9.4
Lab17,0,9.4
Lab18.2,0,9.4
Office14,0,9.4
Lab20,0,9.4
Hall.1,0,9.41
C.1,0,9.41
C.2,0,9.41
C.3,0,9.41
CI.11,0,9.41
Office1,0,9.41
Lab1,0,9.41
C.4,0,9.41
Office2,0,9.41
Lab2,0,9.41
C.5,0,9.41
Office3,0,9.41
C.6,0,9.41
Office4,0,9.41
C.7,0,9.41
Office5,0,9.41
Lab4,0,9.41
Lab5,0,9.41
Lab7,0,9.41
Office6,0,9.41
Office7,0,9.41
Office8,0,9.41
Office9,0,9.41
C.12,0,9.41
Office10,0,9.41
Office11,0,9.41
Office12,0,9.41
C.15,0,9.41
Lab18.1,0,9.41
Lab17,0,9.41
Lab18.2,0,9.41
Office14,0,9.41
Lab20,0,9.41
Hall.1,0,9.42
C.2,0,9.42
C.3,0,9.42
CI.11,0,9.42
Office1,0,9.42
Lab1,0,9.42
C.4,0,9.42
Office2,0,9.42
Lab2,0,9.42
C.5,0,9.42
Office3,0,9.42
C.6,0,9.42
Office4,0,9.42
C.7,0,9.42
Office5,0,9.42
Lab4,0,9.42
Lab5,0,9.42
Lab7,0,9.42
Office6,0,9.42
Office7,0,9.42
Office8,0,9.42
Office9,0,9.42
Office10,0,9.42
C.13,0,9.42
Office11,0,9.42
Office12,0,9.42
C.15,0,9.42
Lab18.1,0,9.42
Lab17,0,9.42
Lab18.2,0,9.42
Office14,0,9.42
Lab20,0,9.42
Hall.2,0,9.43
C.2,0,9.43
C.3,0,9.43
Office1,0,9.43
CI.12,0,9.43
Lab1,0,9.43
C.4,0,9.43
Office2,0,9.43
Lab2,0,9.43
C.5,0,9.43
Office3,0,9.43
C.6,0,9.43
Office4,0,9.43
C.7,0,9.43
Office5,0,9.43
Lab4,0,9.43
Lab5,0,9.43
Lab7,0,9.43
C.8,0,9.43
Office6,0,9.43
Office7,0,9.43
Office8,0,9.43
Office9,0,9.43
Office10,0,9.43
C.13,0,9.43
Office11,0,9.43
Office12,0,9.43
Lab18.1,0,9.43
Lab17,0,9.43
Lab18.2,0,9.43
C.16,0,9.43
Office14,0,9.43
Lab20,0,9.43
Hall.1,0,9.44
Hall.2,0,9.44
C.3,0,9.44
CI.11,0,9.44
Office1,0,9.44
CI.12,0,9.44
